Country Name,Country Code,Time,Time Code,"Completion rate, primary education, adjusted wealth parity index (WPIA) [UIS.CR.1.WPIA]","Completion rate, primary education, both sexes (%) [UIS.CR.1]","Enrolment in primary education, both sexes (number) [SE.PRM.ENRL]","Gross enrolment ratio, primary, both sexes (%) [SE.PRM.ENRR]",Proportion of primary schools with access to electricity (%) [UIS.SCHBSP.1.WELEC],Proportion of primary schools with access to basic drinking water (%) [UIS.SCHBSP.1.WWATA],"School life expectancy, primary, both sexes (years) [UIS.SLE.1]","Total net attendance rate, primary, both sexes (%) [UIS.NART.1]","Total net enrolment rate, primary, both sexes (%) [UIS.NERT.1]",Proportion of primary schools with access to Internet for pedagogical purposes (%) [UIS.SCHBSP.1.WINTERN],"Proportion of students at the end of primary education achieving at least a minimum proficiency level in mathematics, both sexes (%) [UIS.MATH.PRIMARY]"
Panama,PAN,1989,YR1989,..,..,350277,101.09471,..,..,6.0948,..,86.41496,..,..
Papua New Guinea,PNG,1989,YR1989,..,..,417818,57.66093,..,..,3.42981,..,57.51823,..,..
Paraguay,PRY,1989,YR1989,..,..,656877,103.79713,..,..,6.23046,..,90.83886,..,..
Peru,PER,1989,YR1989,..,..,3793601,114.71785,..,..,6.88307,..,..,..,..
Philippines,PHL,1989,YR1989,..,..,9972571,109.16727,..,..,6.6181,..,97.64527,..,..
Poland,POL,1989,YR1989,..,..,3920816,100.49169,..,..,6.0295,..,..,..,..
Portugal,PRT,1989,YR1989,..,..,..,..,..,..,..,..,..,..,..
Puerto Rico,PRI,1989,YR1989,..,..,..,..,..,..,..,..,..,..,..
Qatar,QAT,1989,YR1989,..,..,48097,102.03878,..,..,6.26149,..,87.43423,..,..
Romania,ROU,1989,YR1989,..,..,1446881,91.21571,..,..,3.64863,..,..,..,..
Russian Federation,RUS,1989,YR1989,..,..,7117000,108.00441,..,..,3.24013,..,..,..,..
Rwanda,RWA,1989,YR1989,..,..,899811,72.3657,..,..,4.34194,..,..,..,..
Samoa,WSM,1989,YR1989,..,..,..,..,..,..,..,..,..,..,..
San Marino,SMR,1989,YR1989,..,..,1266,84.4563,..,..,4.21941,..,84.25617,..,..
Sao Tome and Principe,STP,1989,YR1989,..,..,..,..,..,..,..,..,..,..,..
Saudi Arabia,SAU,1989,YR1989,..,..,..,..,..,..,..,..,..,..,..
Senegal,SEN,1989,YR1989,..,..,658102,54.61414,..,..,3.35135,..,45.73823,..,..
Serbia,SRB,1989,YR1989,..,..,..,..,..,..,..,..,..,..,..
Seychelles,SYC,1989,YR1989,..,..,9819,96.25527,..,..,5.77532,..,..,..,..
Sierra Leone,SLE,1989,YR1989,..,..,395389,49.51597,..,..,3.46612,..,..,..,..
Singapore,SGP,1989,YR1989,..,..,257833,..,..,..,..,..,..,..,..
Sint Maarten (Dutch part),SXM,1989,YR1989,..,..,..,..,..,..,..,..,..,..,..
Slovak Republic,SVK,1989,YR1989,..,..,..,..,..,..,..,..,..,..,..
Slovenia,SVN,1989,YR1989,..,..,116847,95.98393,..,..,3.83936,..,..,..,..
Solomon Islands,SLB,1989,YR1989,..,..,..,..,..,..,..,..,..,..,..
Somalia,SOM,1989,YR1989,..,..,..,..,..,..,..,..,..,..,..
South Africa,ZAF,1989,YR1989,..,..,6757600,105.25611,..,..,7.36793,..,..,..,..
South Sudan,SSD,1989,YR1989,..,..,..,..,..,..,..,..,..,..,..
Spain,ESP,1989,YR1989,..,..,3116889,104.46518,..,..,5.19775,..,99.23004,..,..
Sri Lanka,LKA,1989,YR1989,..,..,2114800,110.04782,..,..,5.50239,..,..,..,..
St. Kitts and Nevis,KNA,1989,YR1989,..,..,7473,111.1392,..,..,7.79984,..,98.91371,..,..
St. Lucia,LCA,1989,YR1989,..,..,33120,140.60709,..,..,9.8425,..,..,..,..
St. Martin (French part),MAF,1989,YR1989,..,..,..,..,..,..,..,..,..,..,..
St. Vincent and the Grenadines,VCT,1989,YR1989,..,..,..,..,..,..,..,..,..,..,..
Sudan,SDN,1989,YR1989,..,..,..,..,..,..,..,..,..,..,..
Suriname,SUR,1989,YR1989,..,..,65798,135.24213,..,..,8.10474,..,98.04129,..,..
Sweden,SWE,1989,YR1989,..,..,580200,98.77628,..,..,5.93109,..,98.77628,..,..
Switzerland,CHE,1989,YR1989,..,..,383042,87.19531,..,..,5.24924,..,81.80276,..,..
Syrian Arab Republic,SYR,1989,YR1989,..,..,2304544,105.80646,..,..,6.36336,..,95.03837,..,..
Tajikistan,TJK,1989,YR1989,..,..,..,..,..,..,..,..,..,..,..
Tanzania,TZA,1989,YR1989,..,..,3258601,70.01501,..,..,5.20893,..,52.67746,..,..
Thailand,THA,1989,YR1989,..,..,7008584,97.80665,..,..,5.8684,..,..,..,..
Timor-Leste,TLS,1989,YR1989,..,..,..,..,..,..,..,..,..,..,..
Togo,TGO,1989,YR1989,..,..,569388,90.90964,..,..,5.76264,..,63.21882,..,..
Tonga,TON,1989,YR1989,..,..,..,..,..,..,..,..,..,..,..
Trinidad and Tobago,TTO,1989,YR1989,..,..,186189,97.04774,..,..,6.80578,..,91.84532,..,..
Tunisia,TUN,1989,YR1989,..,..,1333490,112.34612,..,..,6.83506,..,94.54256,..,..
Turkey,TUR,1989,YR1989,..,..,6766829,105.67609,..,..,5.31019,..,94.27289,..,..
Turkmenistan,TKM,1989,YR1989,..,..,..,..,..,..,..,..,..,..,..
Turks and Caicos Islands,TCA,1989,YR1989,..,..,..,..,..,..,..,..,..,..,..
Tuvalu,TUV,1989,YR1989,..,..,..,..,..,..,..,..,..,..,..
Uganda,UGA,1989,YR1989,..,..,2366666,70.43033,..,..,4.93012,..,..,..,..
Ukraine,UKR,1989,YR1989,..,..,..,..,..,..,..,..,..,..,..
United Arab Emirates,ARE,1989,YR1989,..,..,197869,103.49555,..,..,6.24152,..,93.00106,..,..
United Kingdom,GBR,1989,YR1989,..,..,4414966,107.40546,..,..,6.42373,..,99.71212,..,..
United States,USA,1989,YR1989,..,..,..,..,..,..,..,..,..,..,..
Uruguay,URY,1989,YR1989,..,..,350415,107.69408,..,..,6.46164,..,..,..,..
Uzbekistan,UZB,1989,YR1989,..,..,1651200,110.22005,..,..,3.3066,..,..,..,..
Vanuatu,VUT,1989,YR1989,..,..,25000,102.09499,..,..,6.38564,..,75.10924,..,..
"Venezuela, RB",VEN,1989,YR1989,..,..,2967110,105.6732,..,..,6.34039,..,..,..,..
Vietnam,VNM,1989,YR1989,..,..,8663481,108.04156,..,..,5.40208,..,..,..,..
Virgin Islands (U.S.),VIR,1989,YR1989,..,..,..,..,..,..,..,..,..,..,..
West Bank and Gaza,PSE,1989,YR1989,..,..,..,..,..,..,..,..,..,..,..
"Yemen, Rep.",YEM,1989,YR1989,..,..,..,..,..,..,..,..,..,..,..
Zambia,ZMB,1989,YR1989,..,..,1446847,92.72776,..,..,6.49094,..,..,..,..
Zimbabwe,ZWE,1989,YR1989,..,..,2230881,105.56561,..,..,7.38959,..,..,..,..
Afghanistan,AFG,1990,YR1990,..,..,622513,29.04142,..,..,1.74249,..,..,..,..
Albania,ALB,1990,YR1990,..,..,278446,99.45175,..,..,3.97807,..,..,..,..
Algeria,DZA,1990,YR1990,..,..,4027612,92.59344,..,..,5.57926,..,85.87007,..,..
American Samoa,ASM,1990,YR1990,..,..,8574,98.89273,..,..,7.91142,..,..,..,..
Andorra,AND,1990,YR1990,..,..,..,..,..,..,..,..,..,..,..
Angola,AGO,1990,YR1990,..,..,1041126,73.03959,..,..,2.92158,..,..,..,..
Antigua and Barbuda,ATG,1990,YR1990,..,..,..,..,..,..,..,..,..,..,..
Argentina,ARG,1990,YR1990,..,..,4965396,106.91243,..,..,7.48387,..,..,..,..
Armenia,ARM,1990,YR1990,..,..,..,..,..,..,..,..,..,..,..
Aruba,ABW,1990,YR1990,..,..,..,..,..,..,..,..,..,..,..
Australia,AUS,1990,YR1990,..,..,1583024,106.37172,..,..,6.3881,..,97.97447,..,..
Austria,AUT,1990,YR1990,..,..,367006,105.30173,..,..,4.21207,..,..,..,..
Azerbaijan,AZE,1990,YR1990,..,..,503598,114.62942,..,..,3.43888,..,..,..,..
"Bahamas, The",BHS,1990,YR1990,..,..,32899,98.34101,..,..,5.90046,..,..,..,..
Bahrain,BHR,1990,YR1990,..,..,64000,110.33341,..,..,6.62,..,..,..,..
Bangladesh,BGD,1990,YR1990,..,..,11939949,83.79701,..,..,4.15826,..,74.92288,..,..
Barbados,BRB,1990,YR1990,..,..,28516,114.46692,..,..,6.83335,..,97.58751,..,..
Belarus,BLR,1990,YR1990,..,..,868000,94.08245,..,..,5.64495,..,..,..,..
Belgium,BEL,1990,YR1990,..,..,722811,101.05853,..,..,6.06351,..,..,..,..
Belize,BLZ,1990,YR1990,..,..,35754,112.7353,..,..,6.76412,..,..,..,..
Benin,BEN,1990,YR1990,..,..,418272,51.25493,..,..,3.18989,..,39.50607,..,..
Bermuda,BMU,1990,YR1990,..,..,..,..,..,..,..,..,..,..,..
Bhutan,BTN,1990,YR1990,..,..,..,..,..,..,..,..,..,..,..
Bolivia,BOL,1990,YR1990,..,..,1097661,105.71265,..,..,6.34276,..,..,..,..
Bosnia and Herzegovina,BIH,1990,YR1990,..,..,..,..,..,..,..,..,..,..,..
Botswana,BWA,1990,YR1990,..,..,283516,111.03426,..,..,7.92709,..,91.56383,..,..
Brazil,BRA,1990,YR1990,..,..,20312241,..,..,..,..,..,..,..,..
British Virgin Islands,VGB,1990,YR1990,..,..,2244,118.91892,..,..,8.39015,..,98.26091,..,..
Brunei Darussalam,BRN,1990,YR1990,..,..,..,..,..,..,..,..,..,..,..
Bulgaria,BGR,1990,YR1990,..,..,478887,94.68268,..,..,3.78731,..,..,..,..
Burkina Faso,BFA,1990,YR1990,..,..,472979,32.5255,..,..,1.95153,..,..,..,..
Burundi,BDI,1990,YR1990,..,..,596088,68.61555,..,..,4.11693,..,..,..,..
Cabo Verde,CPV,1990,YR1990,..,..,67761,126.17496,..,..,7.61786,..,99.20278,..,..
Cambodia,KHM,1990,YR1990,..,..,1276960,99.55507,..,..,5.9733,..,..,..,..
Cameroon,CMR,1990,YR1990,..,..,1946301,98.87776,..,..,6.19363,..,73.17901,..,..
Canada,CAN,1990,YR1990,..,..,2345000,104.28178,..,..,6.25342,..,95.73245,..,..
Cayman Islands,CYM,1990,YR1990,..,..,..,..,..,..,..,..,..,..,..
Central African Republic,CAF,1990,YR1990,..,..,323661,72.77173,..,..,4.48706,..,59.56512,..,..
Chad,TCD,1990,YR1990,..,..,492231,49.45624,..,..,2.96737,..,..,..,..
Channel Islands,CHI,1990,YR1990,..,..,..,..,..,..,..,..,..,..,..
Chile,CHL,1990,YR1990,..,..,1593486,102.62989,..,..,6.15779,..,..,..,..
China,CHN,1990,YR1990,..,..,123731000,127.54878,..,..,6.27838,..,96.87553,..,..
Colombia,COL,1990,YR1990,..,..,4246658,107.5103,..,..,5.37552,..,..,..,..
Comoros,COM,1990,YR1990,..,..,67825,99.05364,..,..,5.94322,..,..,..,..
"Congo, Dem. Rep.",COD,1990,YR1990,..,..,3429633,61.77511,..,..,3.70651,..,..,..,..
"Congo, Rep.",COG,1990,YR1990,..,..,492143,124.01422,..,..,7.44085,..,..,..,..
Costa Rica,CRI,1990,YR1990,..,..,435205,101.31107,..,..,6.23195,..,86.79922,..,..
Cote d'Ivoire,CIV,1990,YR1990,..,..,1405187,71.7442,..,..,4.30465,..,..,..,..
Croatia,HRV,1990,YR1990,..,..,..,..,..,..,..,..,..,..,..
Cuba,CUB,1990,YR1990,..,..,885576,99.10184,..,..,5.88806,..,91.9294,..,..
Curacao,CUW,1990,YR1990,..,..,..,..,..,..,..,..,..,..,..
Cyprus,CYP,1990,YR1990,..,..,60841,82.37229,..,..,4.92491,..,78.82103,..,..
Czech Republic,CZE,1990,YR1990,..,..,566762,93.19965,..,..,3.72799,..,..,..,..
Denmark,DNK,1990,YR1990,..,..,350201,97.68508,..,..,5.86316,..,97.68508,..,..
Djibouti,DJI,1990,YR1990,..,..,31378,33.29796,..,..,2.03522,..,27.19719,..,..
Dominica,DMA,1990,YR1990,..,..,12690,106.54017,..,..,7.45781,..,..,..,..
Dominican Republic,DOM,1990,YR1990,..,..,..,..,..,..,..,..,..,..,..
Ecuador,ECU,1990,YR1990,..,..,1842953,122.89901,..,..,7.37394,..,..,..,..
"Egypt, Arab Rep.",EGY,1990,YR1990,..,..,6578126,91.01533,..,..,4.55077,..,..,..,..
El Salvador,SLV,1990,YR1990,..,..,..,..,..,..,..,..,..,..,..
Equatorial Guinea,GNQ,1990,YR1990,..,..,..,..,..,..,..,..,..,..,..
Eritrea,ERI,1990,YR1990,..,..,115869,32.15279,..,..,1.92917,..,..,..,..
Estonia,EST,1990,YR1990,..,..,128132,93.52155,..,..,5.61129,..,..,..,..
Eswatini,SWZ,1990,YR1990,..,..,166454,91.63648,..,..,6.70862,..,72.41227,..,..
Ethiopia,ETH,1990,YR1990,..,..,2662214,35.25617,..,..,2.11537,..,..,..,..
Faroe Islands,FRO,1990,YR1990,..,..,..,..,..,..,..,..,..,..,..
Fiji,FJI,1990,YR1990,..,..,..,..,..,..,..,..,..,..,..
Finland,FIN,1990,YR1990,..,..,389067,98.4718,..,..,5.90831,..,..,..,..
France,FRA,1990,YR1990,..,..,4163161,111.44689,..,..,5.58012,..,99.91749,..,..
French Polynesia,PYF,1990,YR1990,..,..,27854,128.31805,..,..,6.47645,..,99.62628,..,..
Gabon,GAB,1990,YR1990,..,..,..,..,..,..,..,..,..,..,..
"Gambia, The",GMB,1990,YR1990,..,..,77767,58.64826,..,..,3.54879,..,49.01772,..,..
Georgia,GEO,1990,YR1990,..,..,..,..,..,..,..,..,..,..,..
Germany,DEU,1990,YR1990,..,..,..,..,..,..,..,..,..,..,..
Ghana,GHA,1990,YR1990,..,..,1703074,71.38048,..,..,4.28283,..,..,..,..
Gibraltar,GIB,1990,YR1990,..,..,..,..,..,..,..,..,..,..,..
Greece,GRC,1990,YR1990,..,..,834688,94.67404,..,..,5.70497,..,90.8961,..,..
Greenland,GRL,1990,YR1990,..,..,..,..,..,..,..,..,..,..,..
Grenada,GRD,1990,YR1990,..,..,19180,117.17986,..,..,8.20259,..,..,..,..
Guam,GUM,1990,YR1990,..,..,..,..,..,..,..,..,..,..,..
Guatemala,GTM,1990,YR1990,..,..,1164937,72.57926,..,..,4.35476,..,..,..,..
Guinea,GIN,1990,YR1990,..,..,310064,31.81171,..,..,1.96627,..,23.80892,..,..
Guinea-Bissau,GNB,1990,YR1990,..,..,..,..,..,..,..,..,..,..,..
Guyana,GUY,1990,YR1990,..,..,..,..,..,..,..,..,..,..,..
Haiti,HTI,1990,YR1990,..,..,..,..,..,..,..,..,..,..,..
Honduras,HND,1990,YR1990,..,..,889346,104.53535,..,..,6.27212,..,..,..,..
"Hong Kong SAR, China",HKG,1990,YR1990,..,..,534450,108.94936,..,..,6.53696,..,..,..,..
Hungary,HUN,1990,YR1990,..,..,530993,85.23039,..,..,3.40922,..,..,..,..
Iceland,ISL,1990,YR1990,..,..,25525,101.41444,..,..,6.08487,..,..,..,..
India,IND,1990,YR1990,..,..,97318114,91.44031,..,..,4.55041,..,77.12007,..,..
Indonesia,IDN,1990,YR1990,..,..,29933790,114.34131,..,..,6.85729,..,96.23255,..,..
"Iran, Islamic Rep.",IRN,1990,YR1990,..,..,8817145,105.05033,..,..,5.38298,..,91.44414,..,..
Iraq,IRQ,1990,YR1990,..,..,..,..,..,..,..,..,..,..,..
Ireland,IRL,1990,YR1990,..,..,422396,101.2013,..,..,6.04899,..,89.36873,..,..
Isle of Man,IMN,1990,YR1990,..,..,..,..,..,..,..,..,..,..,..
Israel,ISR,1990,YR1990,..,..,525606,96.45191,..,..,5.78711,..,..,..,..
Italy,ITA,1990,YR1990,..,..,3140113,98.32804,..,..,4.9164,..,..,..,..
Jamaica,JAM,1990,YR1990,..,..,339023,102.69876,..,..,6.18441,..,97.36788,..,..
Japan,JPN,1990,YR1990,..,..,9606627,..,..,..,..,..,..,..,..
Jordan,JOR,1990,YR1990,..,..,590275,97.61387,..,..,5.85683,..,..,..,..
Kazakhstan,KAZ,1990,YR1990,..,..,1162777,115.67147,..,..,3.47014,..,..,..,..
Kenya,KEN,1990,YR1990,..,..,4389124,98.77615,..,..,5.92657,..,..,..,..
Kiribati,KIR,1990,YR1990,..,..,14709,117.14718,..,..,8.2003,..,..,..,..
"Korea, Dem. People’s Rep.",PRK,1990,YR1990,..,..,..,..,..,..,..,..,..,..,..
"Korea, Rep.",KOR,1990,YR1990,..,..,4894261,105.30177,..,..,6.31776,..,99.77703,..,..
Kosovo,XKX,1990,YR1990,..,..,..,..,..,..,..,..,..,..,..
Kuwait,KWT,1990,YR1990,..,..,189560,91.03352,..,..,3.64134,..,..,..,..
Kyrgyz Republic,KGZ,1990,YR1990,..,..,340800,111.01194,..,..,3.33036,..,..,..,..
Lao PDR,LAO,1990,YR1990,..,..,563734,98.1279,..,..,5.14023,..,64.66251,..,..
Latvia,LVA,1990,YR1990,..,..,135722,93.89602,..,..,3.75584,..,..,..,..
Lebanon,LBN,1990,YR1990,..,..,..,..,..,..,..,..,..,..,..
Lesotho,LSO,1990,YR1990,..,..,351632,99.91447,..,..,7.44242,..,65.08796,..,..
Liberia,LBR,1990,YR1990,..,..,..,..,..,..,..,..,..,..,..
Libya,LBY,1990,YR1990,..,..,..,..,..,..,..,..,..,..,..
Liechtenstein,LIE,1990,YR1990,..,..,..,..,..,..,..,..,..,..,..
Lithuania,LTU,1990,YR1990,..,..,193436,89.67618,..,..,3.58705,..,..,..,..
Luxembourg,LUX,1990,YR1990,..,..,..,..,..,..,..,..,..,..,..
"Macao SAR, China",MAC,1990,YR1990,..,..,32935,113.78083,..,..,7.22909,..,90.26463,..,..
Madagascar,MDG,1990,YR1990,..,..,1512322,92.84109,..,..,4.85349,..,64.25489,..,..
Malawi,MWI,1990,YR1990,..,..,1144880,74.97911,..,..,4.49875,..,..,..,..
Malaysia,MYS,1990,YR1990,..,..,2455525,94.39872,..,..,5.66392,..,..,..,..
Maldives,MDV,1990,YR1990,..,..,..,..,..,..,..,..,..,..,..
Mali,MLI,1990,YR1990,..,..,377372,27.26087,..,..,1.63565,..,..,..,..
Malta,MLT,1990,YR1990,..,..,37016,106.64976,..,..,6.40114,..,95.79924,..,..
Marshall Islands,MHL,1990,YR1990,..,..,..,..,..,..,..,..,..,..,..
Mauritania,MRT,1990,YR1990,..,..,155116,46.14144,..,..,2.76849,..,..,..,..
Mauritius,MUS,1990,YR1990,..,..,137491,111.77857,..,..,6.67745,..,97.1773,..,..
Mexico,MEX,1990,YR1990,..,..,14493763,112.25263,..,..,6.75899,..,98.37444,..,..
"Micronesia, Fed. Sts.",FSM,1990,YR1990,..,..,..,..,..,..,..,..,..,..,..
Moldova,MDA,1990,YR1990,..,..,285826,89.98228,..,..,3.59929,..,..,..,..
Monaco,MCO,1990,YR1990,..,..,..,..,..,..,..,..,..,..,..
Mongolia,MNG,1990,YR1990,..,..,165400,101.46306,..,..,3.04389,..,..,..,..
Montenegro,MNE,1990,YR1990,..,..,..,..,..,..,..,..,..,..,..
Morocco,MAR,1990,YR1990,..,..,2163185,67.43396,..,..,3.38467,..,56.02291,..,..
Mozambique,MOZ,1990,YR1990,..,..,1260218,66.24655,..,..,3.43937,..,46.33302,..,..
Myanmar,MMR,1990,YR1990,..,..,4848158,91.55011,..,..,4.57751,..,..,..,..
Namibia,NAM,1990,YR1990,..,..,314105,115.39239,..,..,8.30014,..,77.48139,..,..
Nauru,NRU,1990,YR1990,..,..,..,..,..,..,..,..,..,..,..
Nepal,NPL,1990,YR1990,..,..,2788644,111.04977,..,..,5.55249,..,..,..,..
Netherlands,NLD,1990,YR1990,..,..,1082081,102.92741,..,..,6.15686,..,95.82034,..,..
New Caledonia,NCL,1990,YR1990,..,..,22958,..,..,..,..,..,..,..,..
New Zealand,NZL,1990,YR1990,..,..,318568,104.7387,..,..,6.28403,..,99.52082,..,..
Nicaragua,NIC,1990,YR1990,..,..,632882,86.28695,..,..,5.264,..,66.6239,..,..
Niger,NER,1990,YR1990,..,..,344623,26.18664,..,..,1.59246,..,22.9095,..,..
Nigeria,NGA,1990,YR1990,..,..,13607249,86.49156,..,..,5.18949,..,..,..,..
North Macedonia,MKD,1990,YR1990,..,..,..,..,..,..,..,..,..,..,..
Northern Mariana Islands,MNP,1990,YR1990,..,..,..,..,..,..,..,..,..,..,..
Norway,NOR,1990,YR1990,..,..,310600,100.18482,..,..,6.0139,..,99.73067,..,..
Oman,OMN,1990,YR1990,..,..,247128,82.00969,..,..,5.16004,..,67.16301,..,..
Pakistan,PAK,1990,YR1990,..,..,8614857,58.62931,..,..,2.93147,..,..,..,..
Palau,PLW,1990,YR1990,..,..,..,..,..,..,..,..,..,..,..
Panama,PAN,1990,YR1990,..,..,351021,100.67081,..,..,6.06744,..,86.60642,..,..
Papua New Guinea,PNG,1990,YR1990,..,..,415195,56.15911,..,..,3.36955,..,..,..,..
Paraguay,PRY,1990,YR1990,..,..,687331,105.05504,..,..,6.30653,..,92.56517,..,..
Peru,PER,1990,YR1990,..,..,3855282,114.96592,..,..,6.89796,..,..,..,..
Philippines,PHL,1990,YR1990,..,..,10284861,110.17366,..,..,6.67752,..,98.5524,..,..
Poland,POL,1990,YR1990,..,..,3928427,99.19509,..,..,5.95171,..,..,..,..
Portugal,PRT,1990,YR1990,..,..,1078516,121.70243,..,..,7.17833,..,99.71056,..,..
Puerto Rico,PRI,1990,YR1990,..,..,..,..,..,..,..,..,..,..,..
Qatar,QAT,1990,YR1990,..,..,49657,98.54535,..,..,6.06048,..,85.70748,..,..
Romania,ROU,1990,YR1990,..,..,1378976,90.47954,..,..,3.61918,..,..,..,..
Russian Federation,RUS,1990,YR1990,..,..,7282000,107.99112,..,..,3.23973,..,..,..,..
Rwanda,RWA,1990,YR1990,..,..,928143,72.05039,..,..,4.32302,..,..,..,..
Samoa,WSM,1990,YR1990,..,..,..,..,..,..,..,..,..,..,..
San Marino,SMR,1990,YR1990,..,..,1227,85.98458,..,..,4.31569,..,85.91451,..,..
Sao Tome and Principe,STP,1990,YR1990,..,..,19822,128.10703,..,..,5.28477,..,92.81329,..,..
Saudi Arabia,SAU,1990,YR1990,..,..,..,..,..,..,..,..,..,..,..
Senegal,SEN,1990,YR1990,..,..,682925,54.65079,..,..,3.36064,..,44.89651,..,..
Serbia,SRB,1990,YR1990,..,..,..,..,..,..,..,..,..,..,..
Seychelles,SYC,1990,YR1990,..,..,..,..,..,..,..,..,..,..,..
Sierra Leone,SLE,1990,YR1990,..,..,391152,47.64499,..,..,3.33515,..,..,..,..
Singapore,SGP,1990,YR1990,..,..,257932,..,..,..,..,..,..,..,..
Sint Maarten (Dutch part),SXM,1990,YR1990,..,..,..,..,..,..,..,..,..,..,..
Slovak Republic,SVK,1990,YR1990,..,..,..,..,..,..,..,..,..,..,..
Slovenia,SVN,1990,YR1990,..,..,115085,96.14292,..,..,3.84572,..,..,..,..
Solomon Islands,SLB,1990,YR1990,..,..,47598,88.1869,..,..,5.29121,..,..,..,..
Somalia,SOM,1990,YR1990,..,..,..,..,..,..,..,..,..,..,..
South Africa,ZAF,1990,YR1990,..,..,6951777,104.80574,..,..,7.3364,..,..,..,..
South Sudan,SSD,1990,YR1990,..,..,..,..,..,..,..,..,..,..,..
Spain,ESP,1990,YR1990,..,..,2961953,104.47305,..,..,5.19111,..,99.22275,..,..
Sri Lanka,LKA,1990,YR1990,..,..,2112023,109.85135,..,..,5.49257,..,..,..,..
St. Kitts and Nevis,KNA,1990,YR1990,..,..,7665,115.29783,..,..,8.07085,..,..,..,..
St. Lucia,LCA,1990,YR1990,..,..,33148,141.59156,..,..,10.1002,..,97.30896,..,..
St. Martin (French part),MAF,1990,YR1990,..,..,..,..,..,..,..,..,..,..,..
St. Vincent and the Grenadines,VCT,1990,YR1990,..,..,..,..,..,..,..,..,..,..,..
Sudan,SDN,1990,YR1990,..,..,..,..,..,..,..,..,..,..,..
Suriname,SUR,1990,YR1990,..,..,61435,121.36268,..,..,7.28176,..,..,..,..
Sweden,SWE,1990,YR1990,..,..,578540,99.51596,..,..,5.97352,..,99.51596,..,..
Switzerland,CHE,1990,YR1990,..,..,394061,89.66365,..,..,5.37332,..,83.53766,..,..
Syrian Arab Republic,SYR,1990,YR1990,..,..,2357981,105.26602,..,..,6.32263,..,94.73268,..,..
Tajikistan,TJK,1990,YR1990,..,..,..,..,..,..,..,..,..,..,..
Tanzania,TZA,1990,YR1990,..,..,3379000,70.55308,..,..,5.2557,..,52.04343,..,..
Thailand,THA,1990,YR1990,..,..,6992232,98.8384,..,..,5.9303,..,..,..,..
Timor-Leste,TLS,1990,YR1990,..,..,..,..,..,..,..,..,..,..,..
Togo,TGO,1990,YR1990,..,..,597503,92.66586,..,..,5.86822,..,64.38609,..,..
Tonga,TON,1990,YR1990,..,..,16522,107.20914,..,..,6.6134,..,92.29122,..,..
Trinidad and Tobago,TTO,1990,YR1990,..,..,189623,95.64939,..,..,6.70578,..,90.03117,..,..
Tunisia,TUN,1990,YR1990,..,..,1376519,114.07641,..,..,6.93666,..,93.78617,..,..
Turkey,TUR,1990,YR1990,..,..,6848083,106.02826,..,..,5.32347,..,96.02125,..,..
Turkmenistan,TKM,1990,YR1990,..,..,..,..,..,..,..,..,..,..,..
Turks and Caicos Islands,TCA,1990,YR1990,..,..,..,..,..,..,..,..,..,..,..
Tuvalu,TUV,1990,YR1990,..,..,1255,73.00756,..,..,5.11053,..,..,..,..
Uganda,UGA,1990,YR1990,..,..,2470000,70.99821,..,..,4.96987,..,..,..,..
Ukraine,UKR,1990,YR1990,..,..,2539500,112.39809,..,..,3.37194,..,..,..,..
United Arab Emirates,ARE,1990,YR1990,..,..,215532,107.33933,..,..,6.49934,..,96.9068,..,..
United Kingdom,GBR,1990,YR1990,..,..,4487000,106.8315,..,..,6.39761,..,99.78913,..,..
United States,USA,1990,YR1990,..,..,..,106.03323,..,..,6.36639,..,98.86091,..,..
Uruguay,URY,1990,YR1990,..,..,346416,108.62807,..,..,6.51768,..,..,..,..
Uzbekistan,UZB,1990,YR1990,..,..,1711300,110.76684,..,..,3.32301,..,..,..,..
Vanuatu,VUT,1990,YR1990,..,..,24471,97.18041,..,..,5.83082,..,..,..,..
"Venezuela, RB",VEN,1990,YR1990,..,..,3036219,106.50246,..,..,6.39015,..,..,..,..
Vietnam,VNM,1990,YR1990,..,..,8583052,105.20824,..,..,5.26041,..,..,..,..
Virgin Islands (U.S.),VIR,1990,YR1990,..,..,..,..,..,..,..,..,..,..,..
West Bank and Gaza,PSE,1990,YR1990,..,..,..,..,..,..,..,..,..,..,..
"Yemen, Rep.",YEM,1990,YR1990,..,..,..,..,..,..,..,..,..,..,..
Zambia,ZMB,1990,YR1990,..,..,1461206,91.54388,..,..,6.40807,..,..,..,..
Zimbabwe,ZWE,1990,YR1990,..,..,2116414,98.95223,..,..,6.92666,..,..,..,..
Afghanistan,AFG,1991,YR1991,..,..,627888,27.41422,..,..,1.64485,..,..,..,..
Albania,ALB,1991,YR1991,..,..,284616,101.23315,..,..,4.04933,..,..,..,..
Algeria,DZA,1991,YR1991,..,..,4189152,94.4481,..,..,5.68809,..,87.60795,..,..
American Samoa,ASM,1991,YR1991,..,..,8200,92.58214,..,..,7.40657,..,..,..,..
Andorra,AND,1991,YR1991,..,..,..,..,..,..,..,..,..,..,..
Angola,AGO,1991,YR1991,..,..,990155,66.80437,..,..,2.67217,..,..,..,..
Antigua and Barbuda,ATG,1991,YR1991,..,..,..,..,..,..,..,..,..,..,..
Argentina,ARG,1991,YR1991,..,..,5043792,108.99739,..,..,7.71415,..,96.1759,..,..
